sentence_id	sentence	variant	sentence_domain	source	up_votes	down_votes	status
2703e339d5eec133d94d5fd6b2802ee50e6fca992390760adb9084e7ac88e786	bir tərəfdən Göyçədə Ozanlar kəndinin mövcudluğunu,			http://anl.az/el/a/aa_e.pdf	0	0	pending
27168296b847e04d6061da94d8de3d337e5c23bae255931e309981daff49fa47	Ona görə qaçıf özünü soxdu camaatın arasına.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2725127c29950f3109b2a903651e2ea4c33ac09de3a4a0d3cbeecf58d944bed4	Hərcayı gözələ can verdim tamam,Namusun, qeyrətin, arın görmədim.			http://anl.az/el/a/aa_e.pdf	0	0	pending
27471d369a4c780660cc1c01d1cdaa70b4ee445f81554ea7bf8a3aa34cab13cb	O, məhşərin günü yadıma düşdü,Didəmin selləri gətdi qıjhaqıj.			http://anl.az/el/a/aa_e.pdf	0	0	pending
277c2ab4b35e2b5f740d0e24477b114c7179a6019945c592c7266b4247f46227	Odu ku, Niftalı dedi:- Ay İmirzə, arvad razıdı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2783e85bed65f1bb8bc105e69486942a6f9b608bbb7afeeb559910008c8ff22d	Civinnənbir ipək dəsmal çıxartdı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
27c70f62d20c8a1ca7768920a57ddccf5ba228a6f5f18a8f081dc32d7ddf1595	Göyçə mahalımdı, Alıdır adım;Ümidim, pənahım, mənim imdadım.			http://anl.az/el/a/aa_e.pdf	0	0	pending
27f871175f407ec2995ffbf0a604996086f54e4d851b1c6fb7f1f38906f338ba	Ayda otuz manata behləşmişdilər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
280049c14426984fec7b37312973bc673ea4e2396056b1e451c1e3b7666e4d0d	Əlini atıfçıxartmax isdiyir.			http://anl.az/el/a/aa_e.pdf	0	0	pending
281e690ec53718f8266a0f2468cd4c7e83e237cd6cf839b46f73d1c5bc5d4aed	Ellər səna etsə qeyrət, arına,Min sərrafın söhbət, sözü qurbandı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
283549b0504109b6ce88391ff6a470cc624b94893ded51c144de5b32568dc755	Qeyd etdiyimiz bu tipli aspektlər ən yeni tədqiqatlarda belə müşahidə olunmur.			http://anl.az/el/a/aa_e.pdf	0	0	pending
28a5fc495d3c187ab93cb330662dffaf2f2057605a8f40ffe9a8a8636a3e6f00	Xoşa gəlməsə, şəhərböyükdü, genə gedərsiniz öz yolunuznan.			http://anl.az/el/a/aa_e.pdf	0	0	pending
28a8b16b969e7c45be193ce2ad5da49235f0d9be3de56d0c6cdc9ad209484c09	Mən aşığam, ay ağa,Piltə yanar a yağa.			http://anl.az/el/a/aa_e.pdf	0	0	pending
28afe1e8b923d8abf9d722c6737f896ec3595d1499c38fd828d153edcbb819da	Keçən günü xəyalınaSaldım yalvara-yalvara.			http://anl.az/el/a/aa_e.pdf	0	0	pending
28d31e3fe1b4db70c0d5f4b23f6293f12e0989c8ac8017205efda13e72ca76f0	Xoşbaxtlıqdan Ələsgər belə şəyirdlərdən döyüldü.			http://anl.az/el/a/aa_e.pdf	0	0	pending
28d9516530861cdd035e88831c2ccf434e6a23b72a3a5f03662b4bff3fc2b371	Nəğmədə dolanır şanı, şöhrəti,Yoldan eylər dayanmazı gözəllər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2908a31661861588f64d32ea2752ba6f05e590655d3de34f32760b5b160f643f	Tay olmaz sədrinə bir qeyri sinə,Qoymadı qoynuna bir qeyri sinə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
295e53932be02766035e254927698ddaf6723229fb1ff460c587714b9f9cffee	Səni minnəm üz tutaram elimə,Arpa, samanını bol eylərəm mən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
29646f4dbbf3e0776b7f8c1c03b1b6e8fd4b664556b8968fb7a432a58d8cee32	Gah başda dolandır, gah da ayaqda,Eylə qəm evini dərbədər indi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
296b5538d72771408baa3ab7914b20a55bce3af3f8a5a24c2540dfa60c68244b	Naəlac qalan Ələsgərsazın zilini zil, bəmini bəm eliyərək meydana girdi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
297750fdc2ed3d9ccccaadf32e8dd68b9b120671d404a0cde05706d4bfe40c17	Aşıq Alı şər işindən çaşqındı,Adam var ki, el içində şaşqındı.			http://anl.az/el/a/aa_e.pdf	1	0	pending
29899411f1be37de7fb6bcdd959c6dc4311b1c9040ef8ba83a05519555ed9003	Aşıx Alı da baxdı ki, Bəsti xanım ağlıyır.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2993323a96605fff2bb64c629c1c559bae78f6692133cb4bdb72d2828716da70	"""Aşıq Alının ustadı kimdir? ""Sovet Naxçıvanı"" qəz."""			http://anl.az/el/a/aa_e.pdf	0	0	pending
299f614b9ffce26a84a7672e948bdfd906b86798dc70e12424c6a7f5a37bdec4	Cəhənnəm odunnan betər adamıYoxsulluq yandırar kül eylər-eylər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
29ea8bbaa9a158a4788ab9fde1c3610be2bed621f9e353471deb8f2b3c6c76e2	Gəlsin pulunu verim.			http://anl.az/el/a/aa_e.pdf	0	0	pending
29f5fad77df498b58b533a5f98ea8c10fb10114529bc2a9944325d08465bbb35	Aşıx Alı da Ələsgərin alnınnan öpüb, onu bağışladı, şəyirdinə uğurlar dilədi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
29ff125597542a592a181fc7a6abcc90b91edc1c77c21557e75abcad634f4915	Oğul, gedirsənsə, baravar gedək.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2a552e31ddeae2cbd303e66f8df8e5303f29dc14ce82838a7a7235ccb2e726a9	Paşa dilləndi:- Sağ ol, Aşıx Alı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2ab26aff862b761f045da7d1c913ebcc20c83362d1496e262703b8f21c15e698	Alı bir qədər tərəddüd eliyir.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2acab4c4ebe137670e93d601e2aefcd3f1ce5c953d0b4cb51ae528c4102e409e	Seyraqub gözü tutulub,Düşsün əllərə-əllərə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2ae6b7e597d73270dbf253f882f19c5b8b4cc1d1f4ecec1ee7828f605c1d66aa	O biri qatarın yükü dəƏlinin səxavətidi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2b331a3b6da0c9a0803504dd63f2adeb320c929402adb0ec094b6591e5f82912	Hökm eyləsə Ağrı ilə o Qafa,Tökər dəryalara sel eylər-eylər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2b4ee6745f5d7edadd127a4a87e66975964e70e7f6b9f7ac32008e147f45ae7b	Gördükü, Aşıx Alı qəmli-qəmli oxuyur.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2b4f78dc98bcd1ecc830bb0b4f18191c9f891849fa3df0bd612818a3ebe489a8	Sizin qoyduğunuz şərtə görə məclis dava etsin.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2b7a185f40d6645dc4f67e7d544cf6454a14c418c6227f47ea47d9177ce6f97b	Yoxdu səndə aşıxlığın siması,Nahax yerə bu meydana gəlifsən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2bd450da72db676f34d2f7f65657d09514371551df83ddb142ee22bea9afe667	Osmanlı sultanı dillər əzbəri,Onların salamı var, gətirmişəm.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2c2324f58751d88f921b98a5914f5b80f504f062ddc00aba60f999266766eadc	Deyilənnərə görə, AşıxAlı Qazaxda çox ləngərri bir toy keçirir.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2c4475892ce6f30620c9ce70c6d74717252a6142db3e6af9ef5388dbb47da880	Bu xeyri sənnəngördük.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2c535f4f1593cbe28ee04e194d480e44e48b78bd8e8862c37f54a0ecd72c4099	Torpaq altda lət içindəNəkreyilə can gələcək.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2ca12bd16966114ae4f416dee6d9a1edb51495c20f7d5043549be7d7667f78e4	Bir göylükdə əyləndilər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2ca375db0152691756a9b0d01b33cb7c7bb3539f69a6bdf1bc69c9292ac788f1	Xanım Aşıx Alıyı yanına çağırıf dedi ki, gəl belə bir şərt kəsək.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2d02610b1a81cdd535a39e5d5a56787c18d0d2da332da1c2215554453a162613	İşıq vermir, gözüm görmür dünyada,Rəhm eylə gözümə, gözdə gözü sən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2d042463542a9a06196de0649f8362a3b80e3ce51173ee73dfedfcf4855da4b6	Dəyirmançı neylər, söyləyim sənə,On yol şahad alıb doymayır yenə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2dd8112656ab8b3e3260ecffe96806bef26af38bf0d9959563f894ed6c19724d	İqbal rast olanda vəfalı yara,Vəsfini söylədim lalə rüxsara.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2ddc37d9f43ea3fb9b2e7dacb93997fcbdf4c2414305fc53c5f66cef3e7c616a	Alı dostunun bir sözünü iki eləməz idi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2df247f53fd2fd4d9abf1bdd1750efda6ffd99abf3732e9f2047a6b3503c7214	Avdiləsərə, Qızıl Xərəvəyə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2e0846611e1125bc82efd43e68127617e6b20179acd5998d1eac5b93d4eb0782	Zey zəlil qalmışam yarın əlində,Ayın əşqi yara vurma sevdiyim.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2e124281f5a79c1de1782ba2104da9809e1ff5823c30ea0a46c4ab9117d856ba	Aşıx Alı gejəni gündüzə qatıf özünü kənddərinə çatdırdı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2e4488cd02107da0c10ab25593220ac9a5c722ee1f63904f7093b1c102809d38	Bir xeyli ora-bura döyükənnən sonra gördülər ki,xoruz səsi gəlir.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2e5d1984a81ce728e736a815882a6dc48cd3b0cccfd3d8a1c896629947e95f1b	Dedi:- Ay arvad, çaydan-çörəkdən qoyun.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2e78cc0bf78691fd470c7bfb3e7a29284ae8ce1f0ff0a0c2defddf5c8974b368	Hər halda o, mənim hörmətliustadımdı, ona qarşı yumuşaxlıx lazımdı.			http://anl.az/el/a/aa_e.pdf	1	0	pending
2e7a05222f93ee37b315a4883d91c12a30ec8016fac7e18a7279ba1b8a79a8c1	Məmmədli və b.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2effcb8e4338930319f2f7767bed28854c86eb7637c4c33dc6f7c3ccbce46e42	GÜLƏ-GÜLƏİstəkli sevgilim, gəldik üz-üzə,Əlimi əlinə al gülə-gülə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2f27b5d93d9b533e4ee9c1c6ccae1c26733547f6497cdf8085dcbf9faa11190a	Aşıx Alı əlini köksünə qoyuf baş əydi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2f327c87d3a4a397dcc579ce8e13f66f9c840dc321345f43b51ea470b65eaba4	Qurdu firqət yası, agah mənası,İnanma ki, burda qalım, Bəsdi yar.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2f6b3cd4d06bf747122695eb6181b56e23f37f66f46caec88333c7f06b4ac2b7	Saxla dilin özün üçün qadağa,Əlimnən gedərsən arana-dağa.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2f6d6dcfeebf59c96f2fedb685fe2f7beaa6e1512b9097796a717db5ce459a95	Aşıx Alı dedi:- Xanım, deyəsən sənin qavağınnan qaşdıxca ayağın yaman yer alır.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2f7216c09d68dd2c4af155cd3269b54914e240016c8b5c2b6aab4e8d67057315	Qalyan-qorçu Əsədin bu sözdərdən ruhu təlatümə gəldi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2f87cf26d749e04c83a5b6f6d10ec5aefa1b8d968363f12c1f8ab31467f7a88c	Unutma dostunu peşman olarsan,Dostunan düşməni seç yavaş-yavaş.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2fb2bdb5331c40b9a851b95ceee8a2c80a155eefc436bd86a16b151628ce007d	Əli yerdən, göydən üzüldü.			http://anl.az/el/a/aa_e.pdf	0	0	pending
2fd8984abc76ee4690aa047cf1385487a06f6d94d03943a9c1ef8a47d202d46c	çalimqəddi dal, eyni zay olsam da, gülüm,yenə də pür kamal həvəsdi çalım.			http://anl.az/el/a/aa_e.pdf	0	1	pending
2fef8c66a83d2cc8e09dc23f5ad779ec0e8998e8c471b56d5010199308889c44	Ağlımı alıbdı sənin camalın,Zülfunün ucundan al bizə göndər.			http://anl.az/el/a/aa_e.pdf	0	0	pending
300c4be180305df017981230affc4721dacfde3fbbcbe0e0e26a189092df80c6	Yandırdın sən məni kabab eylədin,Sənə qurban şirin canım, ağlama.			http://anl.az/el/a/aa_e.pdf	0	0	pending
300fa0969eec9fb8b3ed9a22697a5451ddc28a6083faef340d237e40d8ab9545	Can deyənə can deyinən mərdanə,Baş qoyanın qoy yolunda başa-baş.			http://anl.az/el/a/aa_e.pdf	0	0	pending
301ed8285c8dca107c9790384ec64107325b8f8b1f513575bee2d5142a29713a	İçən ölməz sənin kövsər suyundan,Bulaq, bizim bulaqlara bənzərsən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
303d003c85214b0fad39018b50a835c413d9c8a57071fa0c7e868b7df547b2b2	Aşıq şeirinin bəzişəkillərinin də Aşıq Alı tərəfindən yaradıldığı ehtimal olunur.			http://anl.az/el/a/aa_e.pdf	0	0	pending
30739771c1a20d0a112f4db455afff4424e371aa4ccc46e9cce65addd89428dd	Siz də cavab verə bilmiyifsiniz.			http://anl.az/el/a/aa_e.pdf	0	0	pending
308fd5a800ed5106b19976466906b95a05de807a5dbe6661c4ad3b31e5fe87fd	- A kişi, filankəsin qızı nətəridi?Atam dedi:- Ay arvad, onun dədəsi axmaq adamdı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
309f2175ba2682cd8270366bcd0518aa68eb84d4e28129bbd0064187d1fc212c	doqquz əsr bütövlükdə Azərbaycan tarixində mürəkkəb bir dövrdür.			http://anl.az/el/a/aa_e.pdf	0	0	pending
31540f5165511d8492626b9e2a18425d233905660c4d75a42244ab5713e03dcd	görmüşəmqəriblikdə gəzdim diyarbadiyar,əzəl-əvvəl İrəvanı görmüşəm.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3166a6bb98434594f5e36c761152e63cf4888a7222b5813199217537d9461c46	Sənin aşığın bizə heş bir bağlama-zaddemiyif.			http://anl.az/el/a/aa_e.pdf	0	0	pending
316b0b5f4f817389d421331057e2a1d83484fe5fee3d3a02f17fc24c43005668	Aşıq Alı gəzir İrannan Turan,Mənim uğuruma açıxdı hər yan.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3172da4868c743c49cd4aa5d53a92c09a11b140aa2e46f0afa36c4f7dc912471	O həm aşıqhavalarını, həm də aşıq şerini zənginləşdirmiş xüsusi seçilən sənətkar kimiməşhurdur.			http://anl.az/el/a/aa_e.pdf	0	0	pending
318e8857f0360fe3339e6623d482cf2c8c890c0772014b13d8c3dc727d45ec09	Qəmli qəlbim novbahardı,Qürurlu dağım ellərdi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
319535f3178e43ac3a7ca2027c7a906822255988b6cc19291ec0a8237d6f7cc3	Ay İmirzə, irəli gəl Xudaverdi nəverifsə, o başdığı sən ver Niftalıya.			http://anl.az/el/a/aa_e.pdf	0	0	pending
31aa7541e0f1546e3b8138b6ad2886f2d75610f2972d1849d5d7d44f69d286ff	Ələsgərin özü də bikef olmuşdu, dedi ki, buyur, ustad.			http://anl.az/el/a/aa_e.pdf	0	0	pending
31fa467b0d23be6980da3564a585d442b37ef498487a439e45b85487785c6f7f	təbrİz gözəlİbir mişginab, bir mavəra,gördüm təbriz gözəlini.			http://anl.az/el/a/aa_e.pdf	0	0	pending
32693b38773327d8becb69cf857866378fdaeb1beeded3075842622cd97a2d04	Məşhur Aşıq Ələsgər də Aşıq Alınınyetişdirdiyi şəyirdlərdəndir.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3295346ec0e469af88bb3665e5a854fa57e7591443ca9c0d899a7fa78be6b84f	Bir nökər Aşıx Alıyı görüf qavağa gəlir.			http://anl.az/el/a/aa_e.pdf	0	0	pending
32a0154baf529f0a35754fb95589b2343b03816236132a1d97c5de2d7ffdd649	Əsmər ürəyində dedi: mən nə desəm, deyəsən, bu, cavavını tapajax.			http://anl.az/el/a/aa_e.pdf	0	0	pending
32a31bd50bdccd47f921dbde0ef5a816acb87001660d712ce7eb87f4d09293d2	Aşıx Alı kağızı Ramazan kişiyə verif dedi:- Bu atı da apar dədəmə ver.			http://anl.az/el/a/aa_e.pdf	0	0	pending
32d0b1bbbd9f0755fa4eb9805a842255dcbce9788488d00991e37793aa6ea8d9	Sənətkarın yaradıcılığında ictimai motivlər getdikcə güclənməyə başlayır.			http://anl.az/el/a/aa_e.pdf	0	0	pending
32fd58d5b1c21263af6addec408ac342a016072dd4e3f94aa6c23bddac89a5a6	Böyükağa bərkdən güldü, dedi ki, sən öləsən, bu bəndə lap kökündən vurdu.			http://anl.az/el/a/aa_e.pdf	0	0	pending
33260ce1b2f9bd5adbbf04549b26bddf3a808cdc002b1810c67520e1fb2c8688	Aşıq Alı mindi şəcərdən atı,Oxundu üzümə əcəl baratı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
333171ffbb317c4837c76047b4f1acd38bbfe6f5481fd5bec2c9841ace95d564	Uçubdu bülbülüm, boş qalıb gülüm,Bahar-yazım zimistana dönübdü.			http://anl.az/el/a/aa_e.pdf	0	0	pending
335ee181c925e8e72069441c9efb8f735773e69d7e97f9c1044471889e0df7c8	Zeynəlabdin zindan çəkdi düzüdü,Yezidə Müreyyib talan yaratdı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3385a86cb411526bcade3a37cae99f30e4709277f1861a74babf7057007433f3	El xərci o tərəf-bu tərəf də sənin boynuna.			http://anl.az/el/a/aa_e.pdf	0	0	pending
33dcfea94d4cec32cbe8b9be9688790b2cac36dd8f7f10cb6b795a2a67e37dda	Əgər cavaf verə bilməsək,onda bizim döyranımız ona halaldı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
33e470b9b1f368718ed925e6683424617499ab107fa81c1f31b1d5cfa0dedbb1	Aldı görək Aşıx Alı nə dedi:Günahkaram yar yanında,Doğru sözüm yalan oldu.			http://anl.az/el/a/aa_e.pdf	0	0	pending
33e8eaf468507a4ca0c4ff7fef05fd3983c3942b2019bd6eeb601c20a40840b3	Bəzirganam matahım var, alan yox.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3425c7077c369e728c578e044507260e542ff891160ce89952aba9e55debfd96	Səmanın ayaz sabahı,Sevən qəlbin yox günahı, -Olsan Alı səcdəgahı –Xanəmdə baş əyəm sənə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
342fe5e8e87dfdcac473d415b7adcbe220b89460acb091abdafc9654c04fdd13	Mən deyəjəm, amma o gözünü döyəjək.			http://anl.az/el/a/aa_e.pdf	0	0	pending
344d2183504a0feaaa072fea5db79b1b3a88fe8727e76f8e3626456bcd52b0da	Alı giryan qaldı, yardan gileyli,Köç etdi ceyranım, maralım getdi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
346f7f412fe75a587147d135d8e21391cee586a36c7f24b533664c9da206f150	Xilqətimdi Adəm ata,Sey xaki-yeksanə, gel.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3484fc843043f1267e7e008bdaceae621fd3f787815efb5ffe3bfab9c908e290	söz oldufələk mənə cövr eylədi dünyada,yaxşı günüm yaman gündən az oldu.			http://anl.az/el/a/aa_e.pdf	0	0	pending
34885aa8f9ce6d54cadfdea2a9f531d89f209afcfe04760f5dc2bdddf4925777	Zəhmət çəkən bu dərdlərə qatlanır,Coşur ürəyimdə söz diyarımda.			http://anl.az/el/a/aa_e.pdf	1	0	pending
34fd69c9c8161690fd8fc937135d7fbc71a421a3449f82e561494561ac721274	Molla, mömün olub ası,Qur mərəkə, saxla yası.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3529c4028c1664a66f3dbd5fed4dc2947add2b2e786092a92e40a6c2f80dcd4b	başa-başdost odur ki, öz dostunnan dost ola,düşməninnən düşmən ola başa-baş.			http://anl.az/el/a/aa_e.pdf	0	0	pending
355efea3a7f2de66b7be1cb79da4ab6599ed956e16ba4d4a48fdc4782cd11fe2	Vəfasız dünyanın vəfalı yarı,Əmr eylədi, düz ilqara dolandı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
35a1d42fbb04201bf595d9a1ca465274ab33bad1ec07081c56f920dc2c68b157	könülbahar fəsli, yaz ayları gələndə,uca sərt dağlardan qar istər könül.			http://anl.az/el/a/aa_e.pdf	0	0	pending
35e88a3175abfab21001c94fefc5c6e7237bd433f55fd1284348239a8187c25f	Bununla da bəstəkar xəstəxanaya aparılmışdır.			https://az.wikipedia.org	1	0	pending
361421e166774c00affe530e235584c980c40dd8b630b3137f5fe918b401005c	Yaxşı olar bu dağların havası,Yaylamağa gəlir gözəllər xası.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3659f6457e349a90e3a9c16ba90a575c076ed6951316be6abae8c47533d03edf	Özünü bilməzlə durub-oturma,Beləsində namus, qeyrət, ar olmaz.			http://anl.az/el/a/aa_e.pdf	0	0	pending
366109e5b8501ae7cb521c1550273c7e633dff5727a48a575707691b45bab520	Alıyam, dünyada xam xəyal oldum,Baxdım gözəllərə kəm xəyal oldum.			http://anl.az/el/a/aa_e.pdf	0	0	pending
36e47e68a8f6a5a268c362ff6b74db56a71b53081b6930888e6e1c45a573fef5	Bax bu qaşa, bax bu gözə,Yandı bağrım döndü közə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
36ef3f82bd625e639bb6650abbfc0ccb4d771d150a1df115b840a07395ce764d	Ala bu da sənin başdığın.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3713a55a9f891e9720ee3905e665effee513f17bb0f966433494bd1872f3b57d	Səni görsəsazını alajax.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3717de0eca5a5f403ed9bdc5916fb821970323324f1ca5e7c1169564e5963641	Nəfsimi oda yandırdım,Haq-taladan alıb payı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
374c15f0ab629ae20ffe40c124353662755b95358dd4a0926a64330c4b7c0040	hər yerdə sonsuz hörmət və məhəbbətlə qarşılanmışdır			http://anl.az/el/a/aa_e.pdf	0	0	pending
37823b9686b8318e2420121321549a379faa9981d29ef2a8e49a874d26f2157c	Aşıx Alı isə oxuyurdu: Aşıx Alı sana qurvan,Gəl eyləmə bağrımı qan.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3791786d5e671657fa7dd5bb00f5d7b56dd564803410785c22c86e74ad7d571c	Alının sədası tezliklə doğmaQızılvəngdən keçib Göyçənin hüdudlarından çox-çox uzaqlara yayıldı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
379635d5721474af680789dd4ab5faf553784547eb714a5dcd15c264a9197fba	İlahidən nazil oldu,Göydən endi dörd kitab.			http://anl.az/el/a/aa_e.pdf	0	0	pending
37a93e3ce258a1540a975540a8c2b935a3d3767b7db058eaa278c830b4191c81	Bütün məclis tələb etdi ki, bircavab ver.			http://anl.az/el/a/aa_e.pdf	0	0	pending
37b5858dd4fb53cf77ce90788a28a3faf1fd0a25cf92ede19fcabc3928fda493	Maya dura bilmoz nər qabağında,Meydana girməyə nərə nər gərək.			http://anl.az/el/a/aa_e.pdf	1	0	pending
37ef9c2a42cba5b7c2e2d3debafbe2c8be69df6152161ffaaccabbd58a99df7f	Mənim qızıma qarğadı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
383c46291a9b227546e76aa8983a7eb0c9dc42e3570403a3c5c4f0937b5d4bbe	Ələsgər gördü ki, ustadı çox pərişan oluf, odur ki, onun ürəyini ələ almağaçalışdı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
383f60b3a93f8c372fb7806e2c2546262581fc9f125857f4b60627888e54b2d3	Dedi:- Aşıx Alı, bunun canı da, pulu da sana halaldı.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3861250fe2436c3490c007af4dd34d9db1dcfa828139cf054e51254d699e8aa3	Nurdan xəlq olunub, qəddi-qaməti,Huriyə, qılmana var dəlaləti.			http://anl.az/el/a/aa_e.pdf	0	0	pending
38769505a028e366e6bb276c8024f74a6b57baac12a75a1f81851dfe2b515f0a	Sən Alıya məhəl qoydun,Çox nəcibsən xan görürəm.			http://anl.az/el/a/aa_e.pdf	0	0	pending
388051a5abd463c82ac6187a2b119e423f69012c5dc39a8ba8e920d4c73ee5bb	Qohum-qardaş, dost-müsahib olanlar,Göz dikməsin başqa yana deyinən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
389b63e47768899e8cb9d96836c3347bf477a8e9da2d696a995f8edfe7b88e8d	Alıyam, tab etməm mən fərağında,Hey-haraya gəl göndərmə sevdiyim.			http://anl.az/el/a/aa_e.pdf	0	0	pending
38ac241e2f8fe6aa8b0379dcebb6e349ce0875b71bcd9029c9e59e3b6e46979a	Gözəllər seyr edər o yaylaxları,Yaylax, bizim yaylaxlara bənzərsən.			http://anl.az/el/a/aa_e.pdf	0	0	pending
38dd0ea2e7972341eceac3ff8b71f9f78eb8a431e472bfc2c5d495940ce08030	Onnardan aldığın paranın üstünə də bir oqədər qoyuf bunnara qaytarmasan, dərinə saman təpərəm.			http://anl.az/el/a/aa_e.pdf	0	0	pending
38f017764c0f260f83764922684bff53e42d6b62db9efffeba087ee45e37775e	Aldı Aşıx Alı:Bir divan əyləşib, adil, ədalət,Oxunur şabaxda dəlili-əyyət.			http://anl.az/el/a/aa_e.pdf	0	0	pending
38faaa0e0db413d1f3102d155f6300394123d54ea1f340f6ee0a43487645d0e3	Kişi də dönərmi öz dediyindən?Sinəm oldu para-para bilin siz.			http://anl.az/el/a/aa_e.pdf	0	0	pending
390192d0b258616af79715aa4d444a4de72f84346a1388ecf3e86c9e3851a903	Ona görə də təbii və süni folklor mətninin müəyyənləşdirilməsi tamamiləmümkündür.			http://anl.az/el/a/aa_e.pdf	0	0	pending
391c500b3fa6b62bfbde25b0eed42a56b56e9d99212c3d6508e95bcc472abb88	"""Sovet Ermanistanı"" qəz."""			http://anl.az/el/a/aa_e.pdf	0	0	pending
3950f6fb657c9a01b62cc97fd5a85aebab56ad473a52a86d5c556de420b9bc0d	Məzhəbimdi Cəfər Sadiq,Qibləmdi Kəbəm mənim,İlqarımda çox möhkəməm,İmama yalvarıram.			http://anl.az/el/a/aa_e.pdf	0	0	pending
3974b0f89f2e2828ac98deecf4d934a9d6b747b0975cb8a6be991b440f3bd896	Alı, yaradandan sən eylə dilək, -O, deyər dərdini ay üzə, üzə.			http://anl.az/el/a/aa_e.pdf	0	0	pending
39a87dbe3581b6fa4c529f6d9ce71eeb8d28dfd8cd4eee511f3583cb834d9b14	Bu hadisədən sonra Ələsgər ustadından ayrılır, özü müstəqil bir sənətkarolaraq aşıqlığa başlayır.			http://anl.az/el/a/aa_e.pdf	0	0	pending
39b070fe2fa68f98d3fc4fa26b5977a9c813fcd5359fc33589df26f7fb599662	Alı nəsihəti qalsın yadigar,Xəbərdar olunsun bu xəbər indi.			http://anl.az/el/a/aa_e.pdf	0	0	pending
