sentence_id	sentence	variant	sentence_domain	source	is_used	clips_count
2836a63ca6d995415b08461ab58a2360e7935502fe70c4f7ab6ae9c9a9297ff0	Onun fikrincə duyğular idrakın əsasında durur.			wiki	1	0
2836b6dbfdd64bcbef8b8f39073a70c7227dbe8d073bcc5ddcd425316a041186	Və bunu eşidən Meri şoka düşür.			wiki	1	0
2837026d8ed6124914cd1ad544794e22f8ee6eecf81a4e366fa6f14fde136225	Əhalini bu işlərə cəlb etmək istəyir.			wiki	1	0
2837075ef55ba435f595ec455bad322b13484fc083a1352c61a0960be77a3145	Özü də rumıniyalı hər iki qolu İtaliya Kubokunda vurdu.			wiki	1	0
283794d7fbcedde106f0a449a2ea75f245fea3f72267aca255b8a19ba2563a14	Müasir Çin xəritələrində hündürlüyü olaraq verilir.			wiki	1	0
2837979a30ba91e23b6e8f0c626b272df486a165169b7a126d907646d6d8f86e	Birinci qrupa qırmızı rəngdə bişirilmiş monoxrom və polixrom boyalı qablar aiddir.			wiki	1	0
2837c75e5a7b26050d0dcf3fccf4a4102451c05653662446261a277a293b3627	Arxa qanadları ağdır.			wiki	1	0
2837fd4d71725091b7b7e15d942790921ec7b6b5f76c1df12a811e7b2f08ebac	Farslar orda Samanilər dövlətini qurdular.			wiki	1	0
28380fee374e7ede68d24a7dac5266643ac720d8b23cb17e81bb9380905b353a	İqlim amili az rol oynayır.			wiki	1	0
28381c0885336fca237f85b9b8875aff671db1a2ff771190af6ce07d701fd9b8	Oktyabrın əvvəllərində yetişir.			wiki	1	0
283862565b6229eafdac447ea8a4611b1937bc826582c7810e0ac1b8f47e0756	Oykonimin əvvəlinə yuxarı sözü kəndi eyniadlı digər yaşayış məntəqəsindən fərqləndirmək üçün əlavə edilmişdir.			wiki	1	0
2838925506286321216a597f0125d05595d68d858fff497ab261922009e5ac04	Rusiyanın mədəni irsi statusuna malikdir.			wiki	1	0
2838b15c3fe8fbe2f9f23024da9e3bda42f4f9451b43f1367488ab4ce53e4e27	Bu hadisə diffuziya adlanır.			wiki	1	0
2839db8b1236d72b91b0997e9a297544f613062bee18481398b08d56e82972d3	Missuri Universitetində doktorluq dissertasiyasını müdafiə etmişdir.			wiki	1	0
283a2793ab636be61d23d2502ab3eae9ea092f78ceca78214d78fb5c69faba71	Üsyançı qruplar Qazaxıstanda da yaradıldı.			wiki	1	0
283a9b1bfa3375f34b0854bc447c808b43afc6a69e5ffb7ab446381b6740e568	Daha sonra Milli Müdafiə Nazirliyinin müşaviri vəzifəsinə təyin edildi.			wiki	1	0
283ba8a1be2718e26af20442e644434f2ad0134057ecbb098758a602fc0e0711	"Onun ən məşhur əsərləri arasında ""Zirzəmi quşu"" və ""Tibet arzusu"" var."			wiki	1	0
283c00f62b31e59c5b5baa9d0ef82389dc851d8804ab3f47d62a05d6064efaac	Burada dünyanın bütün ölkələrindən olan tələbələrə rast gəlmək olar.			wiki	1	0
283cb31c19dcca1606863abf2bed58ae0931b914e852927beb04edb5f71cdccc	Bəzi heyvanlar qışda ağ rəng alır.			wiki	1	0
283e2875a56a21155dd634d8e718f84c526eb73ab75ab046b6178865740e30b3	Kilsələrdə toy mərasimləri və ölü duaları keçirilir.			wiki	1	0
283e480930b8411c193221ee9ecdd31192316aa174e6b68660a77d5b112501b5	Film xalq nağılları əsasında yaradılmışdır.			wiki	1	0
283ee5302af171af5672fc5c3a188a4834fcbf268d16c8fef3d6e85977a587ca	Xarici qulaq yoxdur.			wiki	1	0
28404011a470a04ceddba7834f5968c291c45218ed1bf85bb2889f97cd218403	Senator olmuşdu.			wiki	1	0
2840b9d90bb279392a5d0ffd33f2932f125e359af8d17ec750285689c056e451	Həlledici kimi geniş istifadə olunur.			wiki	1	0
2840fe5effd3a66bc8501c9fd99572536a144cc50305f4734ca2291f8aec63d7	Portalı tamamlayan tağın forması da məhz həmin dövr üçün xarakterikdir.			wiki	1	0
2842701cf56750011ebc3a1fcd6c96725d0e8332210b73a6edf6034ed8312759	Cinsiyyət vəziləri dişilərdə və erkəklərdə cütdür.			wiki	1	0
2842d7e81de208a24b9576047bf4653948e2a1d55c645cbc9d1f15dd23c5ffcb	Kənar çıxıntılar qısadır.			wiki	1	0
284389974fec741a6639df9ed58280b18a18daadd24e9453122d4f7608cce9fe	Ancaq qala əvvəlki ərazidə inşa edilmir.			wiki	1	0
2844216b93e1f035e0c544a27207b5c62e3b4be303746c9021483e3c71f5e943	Adanın heyvanlar aləmi olduqca maraqlıdır.			wiki	1	0
28453f2691a091a80aed3daf0d125f3dac4150d6e621b47e5821774cc245e372	Oxuduğu müddətdə fakültənin ən fəal və istedadlı tələbəsi kimi tanınmışdır.			wiki	1	0
28460b259d4e54ebb5b794efdfa32a0f98f72ed7f0cb2366d3cc6f59b1c161f8	Rus Dram teatrında aktyor vəzifəsində işləyib.			wiki	1	0
2848040d5733707fc0afd5f7b9ae1c97da7a8743c4b7b1e1e578d8dc313eeb3a	Əlili Neft Daşlarının fəxri vətəndaşı olub.			wiki	1	0
2848f5c4dc56916592a8d838adfbe4e16c19b6a2e351449a935d25312c1c90a3	Cənubunda isə Massaçusets Dəniz Akademiyası fəaliyyət göstərir.			wiki	1	0
284ba3474fd503e208419cae43ad106cf27ca1c6bcf5962ed435be6818e9da21	Prof. Fikrət Adıgözəlov iqtisadi elminin digər sahələrinin problemlərinə aid də geniş tədqiqatlar aparmışdır.			wiki	1	0
284d826e1d55c9040cd7c234314066369fa29f22412db150d39e419f62239922	Parkda bir çox endemik növlər mövcuddur.			wiki	1	0
284e52c47c347bb9cce6cbbb13269d3f64208cf4df6fb1a9a3fe45ac31b9e9f5	Qazıntı zamanı xeyli daş məmulatı və fauna qalıqları aşkar olunmuşdur.			wiki	1	0
284e5e45df710296cd1ff02963fb100b5c277d346b306c203627f05e57258b66	Dünyada ilk dəfə burada gümüş pul zərb edildi.			wiki	1	0
284e78fd037c418830b7c846fcb076d62375e3bccba473afe1b1b600dc1f98cd	Klub maliyyə problemləri yaşadığı üçün Birinci Liqaya göndərilmişdir.			wiki	1	0
284ee7bcb7253b152a2c00ae8e0bb9b52a620dbc0cf74718d85408dafd1a269c	Silsilənin formalaşması paleozoy dövrünə təsadüf edir.			wiki	1	0
28505d4f08f9a31142d047cb9b15a93f76dc550e6133604602d39a116076674a	Niderlandın müxtəlif regionlarında müxtəlif növ yemək hazırlanır.			wiki	1	0
2851b0f4888b3e4db30f4833e07533cbe3323e8f4738419ff06d7529b0a206bd	Sonrakı illərdə milli parkların sayında artım tempi azaldı.			wiki	1	0
2851dd94ddd0a1b270f0367cb2a7402bfff555f0565104ae557e299e1ffc4e9f	Bir gün Həzrət Bab hamama getmək istədi.			wiki	1	0
2852367dba5e350d5aded463d2b4e603180413ff18d75f268c04f6ab84f6dc89	Onun sonrakı həyatı barədə məlumat yoxdur.			wiki	1	0
28529de84e713d758139cfa8ddbc03c975578120c40deb1dbf080829deed84ea	Cinayətkar dərhal ərazini tərk etmişdir.			wiki	1	0
2853bf51506fbec8d7099c57d8ce0f64ca1844828d613579875f78a5f1441365	Rahim şəhid olandan sonra oğlu Əhməd doğuldu.			wiki	1	0
2855260ca0bc98b21e08fa7477ff9491013b0901a23231ad15f87043fb0cd377	Ərazidə şor sulu göllər vardır.			wiki	1	0
28560917d1ff06dbdfb028f65615eb86a93eb013561e995395443383cb5cb5b9	Bir müddət orda yaşamışlar.			wiki	1	0
28596bbd4f7210ac4cb80db30d65ca3e45ddba283bbed6b1e64cb9a1245871d5	Həmin il Gözlənilməz gün adlı qısametrajlı lal filmlə onun debütü baş tutdu.			wiki	1	0
285996d8cd6f1323dbb4f83b4fd662654ef714436eb6fc8f8c72424b04cfb360	Təbii şəraitin xüsusiyyətləri və təbii ehtiyatlar iqtisadi göstəricilər vasitəsilə nəzərə alınmışdır.			wiki	1	0
28599b125a4890cc65981c3799a55f9c9bd2f92e58fb95ae3960c3e418c59784	İsveçrə milli futbol komandasının dünya çempionatında ilk qolunun müəllifi olmuşdur.			wiki	1	0
285a235e83ad1da8f5e5c28f0bd3e3c7eb356b8d3dc4295f452835d65064529e	Bu mahnıların əsas hissəsinə məhəbbət lirikası janrı aiddir.			wiki	1	0
285a3d254f702426c192a902a8cfc30a2b6171ae6644d23c87f58ada0bdba9bd	Türkiyə Millisi bu oyundan sonra daha iki oyun oynadı və qələbə qazandı.			wiki	1	0
285c7bcacd88b77d8af4ae0b4270a3819f9be6d75bb1b00b77fb7e2387c42e75	Tədricən fərdi oyundan kollektiv oyun sisteminə keçid prosesi başlamışdır.			wiki	1	0
285cf29206e788ad292e919e98cca7cb378ba638ee0eec30eb14e55f78c52124	Bir hissəsi Braziliya və Boliviya sərhəddini təşkil edir.			wiki	1	0
285d8c4b84a39ad2e2436689c5f00d6cd9c58d761cdd91e40c27bf35173f92f4	Körpüdə nəqliyyat vasitələrinin hərəkəti üçün dörd zolaq var.			wiki	1	0
285e39c4c6882b27d7bd2e9017c7f8cd37b468a0f2c7b8f94ec6029092a5c240	Bu əlavə tikilinin də türbənin memarlığına xələl gətirməsi üçündür.			wiki	1	0
285f380b06a731383e9ce27e1053abbddde5cc5195d267ada5ea66287cc01b5e	Oyun əlin kimin əli olduğu tapılan müddətə qədər davam edir.			wiki	1	0
286047d42f426d6b52ddff38a82ccdf5e03306bf0ea55184a2e9eca82f71b7e2	Son illərdə ölkədaxili internet şəbəkəsinin qlobal internet şəbəkəsinə qoşulma sürəti dəfələrlə artırılmışdır.			wiki	1	0
2860efc5a185a79ed849f3d1ab45bc08c48049071877675f124cc44ca9118b41	Dinlər milli və dünyəvi dinlərə ayrılırlar.			wiki	1	0
28610e948505397c2da7fe7f4c32783705527c29d208ec79757b1b938e9d408a	İlk əvvəllər rayon mərkəzi Xaybulla kəndi olmuşdur.			wiki	1	0
28613a7b41a7b17f8bc896cc5576dc4bc84573b3e9b3b489fe44361df7b4ad31	Yavər Əliyev Azərbaycan Hərbi Qüvvələrinin yaranmasında böyük işlər görmüşdür.			wiki	1	0
28632e32100087c51bf894b7a30afa67f2e8795b7586355fa6947c8c7eafdf46	Xəzər dənizinin özünəməxsus xüsusiyyətinə görə dərinlik dəyişkəndir.			wiki	1	0
2863a90c17ad100a0e56c7d71478e515a67bd65082cc3951532e35f653052d89	Teatrda işlədiyi müddətdə bir çox tamaşalarda iştirak edib.			wiki	1	0
2863fb89edccd8fdb2d903261b1f44c21bca61e40d77e3e3fc056930130bf8f2	Mirzə Hüseyn bəy Qayıbovun nəvəsi.			wiki	1	0
2865116bc6bae886e5e923a66f80a72ca703858f79e8fee6a07e4e29d0535108	Qazax rayonunun Birinci Şıxlı kəndində torpağa tapşırılıb.			wiki	1	0
286596ceff5134f248d28cab256777ff8ddcd13432c4c98b754c277a34779098	Bir çox layihələr üzərində çalışıb.			wiki	1	0
2865ac5865c7deb442cca86883ca97e62a61ac1ed39bd1f790501f74b8316ead	Sərhəd ərazilərdə yerləşən kənd və qəsəbələr tez işğal olundu.			wiki	1	0
286600da0048ee72dfcc9d01279ebef390854fb2222f50bba548582417d78bc9	Oradan də Ali Siyasi Maarif İdarəsinin müdiri vəzifəsinə dəyişmişdi.			wiki	1	0
2869341bfd722fc50c65f3f7473c9162e49d8a057366545f41c99e1cf8f65c69	Ami bunu meydan oxuma kimi qəbul edib əvvəlkindən də daha gərgin çalışmağa başlayır.			wiki	1	0
286a76d8cbec9423d941057d78d16e320db5b475dd4905bc73b437c994fdf61d	Göl gəmiçiliyə yararlıdır.			wiki	1	0
286b00dbab266c5e768061a8eae6eb5ef00e889d8a61ef957264426bf37c0e22	Həmin dövrdən etibarən pəncab dilində şeirlər yazmağa başlamışdır.			wiki	1	0
286c2c1f6f009ef0d92ce63a9f9d0148393c01ac2fd2507e6b67c5449f9d3395	Lakin bütün bunlar bir qədər sonrakı hadisələr idi.			wiki	1	0
286d6be379d421bbea4ff4a653b8a98750acffeb852312676d88aa518331261d	Qurum işlərində Ankaradakı Türk Ocağı Xalq Evləri binasında başlamışdı.			wiki	1	0
28701a456133297b88d9bb00e3dfc7205d7ce845ba7aaaebbaf7379a96df27c0	Bu ordu Parisə doğru hərəkət edirdi.			wiki	1	0
2870c372643ae75f80d411ed216810cebcb866491dac9eda2f43aa18239566b5	Məhz bu abidələr sayəsində rayonu yolu itirmədən çox asanlıqla gəzmək olur.			wiki	1	0
2871005fe0b411712207e762e45b7460bb09fe97c650536f898930eecc62c2e1	Bu yer Lələ Qara Mustafa Paşanın komandanlıq etdiyi Osmanlı ordusundan uzaqda deyildi.			wiki	1	0
2871af21dd820235a4bb757ef358808a0d9d0feb2a3abc4f73164d8d43ae7d29	Ermənistan Respublikasının Mxitar Qoş medalı və Rumıniya Böyük Xaç Ordeni ilə təltif olunub.			wiki	1	0
287238b34d288a247b25cfcfc0af943ec280a895c2aced52bdac9950be054f17	Azərbaycan Regional Futbol Federasiyaları İctimai Birliyinə tabedir.			wiki	1	0
287426c932f3dd7f1d4e44e5ca165c7c302ba03405b42617f91b467589e1a908	Admiral Krallıq Donanmasının bir hissəsini öz özlərinə çəkərək məhv etməyi planlaşdırırdı.			wiki	1	0
287672d882fe684530a00585109337db2e7acd1a8365d5fcf8bc11d6c72d8d1a	Bunu xəbər alan Əbu Əli Buxaraya yönəldi.			wiki	1	0
28768897698d400751ad89ca4d1cc04eda86537268db119a4c70ad2b34259934	Adada vulkanın yeraltı istiliyi səbəbindən il boyu buz qatından azad olur.			wiki	1	0
2876893501763921e91aa481871addfbfd0022b4b19d08e55b95ca154a755483	Taksi xidməti geniş yayılmışdır.			wiki	1	0
28779cec3edf65b601dcc50f7cdbca9f7705f5d30ab9ac544513d3d5d8ff7f73	Mədəniyyətlərarası dialoq Prezident Əliyevin mədəniyyət siyasətində prioritet sahələrdən biri olmuşdur.			wiki	1	0
28780985fb994daf12b383627dd8906c63dbb31b16f134dad985b87a236f7808	Azərbaycan Xalq Cümhuriyyəti Ensiklopediyası.			wiki	1	0
2879176f74d41d815ed63cd02436e63d2eb07b2819346f1ad98f0af6c6d1323f	Britaniya astronomiya cəmiyyətinin Mars bölməsinin rəhbəri olmuşdur.			wiki	1	0
2879f3b6dcd060cbf1e33bec649f9a2657dc77bf26c0c376068d7bbd398d653e	Bir müddət jurnalistika ilə məşğul olub.			wiki	1	0
287af1c495c22b87d5101c43b547593a724c618fc2ccc98115f7c137a89b8a71	Kommunanın himayədarı Antoni sayılır.			wiki	1	0
287b475b39e7589b368e506ab7d73599141ce13a5c19bcd299897ae24f93c581	Görmə qüsurları olan tələbələrə səsli qiymətləndirmə vasitələrindən istifadə edərək imtahan vermək imkanı yaradılır.			wiki	1	0
287ba36bc5a3f6ade02ce1351b81c237c4750f5516238bc7c864f9e6b380e51c	Əvvəllər məscidin minarəsi olsa da Sovet dövründə dağıdılmışdır.			wiki	1	0
287bc743a394ce39fdc564ce2891691235211cf34e29681ba9f99be8c85e03fd	Zamanında adada Suitilər yaşamışdır.			wiki	1	0
287f50af4f18af4460603b0bbf7d2df00f74ff22d9d06bdfbe8dc94d05e082c6	İnzibati mərkəzi Ərəş şəhəri idi.			wiki	1	0
287fe51e737374292f58399873bb3f8b9ebde2b1f91bbbac334ac10a52f91170	Sonra isə Təbriz universitetinin tarix və ədəbiyyat şöbəsinə daxil olur.			wiki	1	0
28800e7eb32ab3892dd786d7cfc34d692e05b3244fd43d571249afb8141990c2	Gəncə xalçaları Gəncə xalçaçılıq məktəbinin yüksək keyfiyyətli xalçalar kateqoriyasına aiddir.			wiki	1	0
288024d585df513371efdea04aeb41ac658a0c32f6010f5e432ce6cb1d12610d	Bina dəhliz sistemi əsasında inşa edilmişdir.			wiki	1	0
2880b79577b17d8ec7e008a5cc317dd4df486a90d3b38410e921f8c4269782ec	"Bəhaullah isə yazılarında onu ""Allahın sirri"" adlandırır."			wiki	1	0
288120aed9ca54f1842b7ce4c858050c8f3f8eb217749f1f19977cc5d22eaea8	Bütün sərnişinlər üçün eyni qayda tətbiq edilirdi.			wiki	1	0
2881ab58064e5763c9cbea31cea8ac1b8660234cf8b748821eb1abc42c6247c6	Meyvələri iyulun axırı və avqustda yetişir.			wiki	1	0
2882b53166320d7b9f2c8ec981f6a73d8fe48c9196af230bbf76e47ebdc0c0f3	Dövlət Meşə kadastrı meşə quruluşu materialları əsasında yerinə yetirilir.			wiki	1	0
2883b74341b3b442f2791bca3654db364ff72a83c8792aa42d3c947585c69557	Azərbaycanla Tatarıstan arasında ən yüksək səviyyələrdə məktub mübadiləsi həyata keçirilir.			wiki	1	0
288413238e888fab00f09abbf00e7d83c051289ab9b7faf51f9b839cea973a41	Üç ev demək olarki eyni planda inşa edilmişdir.			wiki	1	0
2884166bc7bcf75e7ca6bcacea43f2f424128660e5a46a5149164776443d649d	Şəkillərin təsvir etdiyi süjetlər olduqca məsum idi.			wiki	1	0
2885bf49faa58156e7bf1d4f39e0237ea4287c2916eb316171b17e5287b63f0c	The Mass albomu Era musiqi layihəsi adında çıxarılmış üçüncü albomdur.			wiki	1	0
28866db18483d1c43fba09f1873fd238e8267b2290b528fb2990339e61641f4a	"Tələbə ikən Eldar Quliyevin ""Bir Cənub Şəhərində"" filmində baş rollardan birinə çəkilib."			wiki	1	0
288788f86f3070cb721aafdde409592c60ea359688fb4cd5e7b9c9179317a5b1	"Şərqdə örtülü bazarların ən məşhuru İstanbuldakı ""Qapalı çarşı""dır."			wiki	1	0
2887c88f1403e11c7cc697899de5d8241e9935b41c45ad415a1f9994743819fe	Belə şəxslərin həyatını mütaliə etmək insanın qarşısında yeni bir dünya açır.			wiki	1	0
288868a56b47e090a99f4faa235c21d112f183026fe9725e6c18ddf33027fdf4	Bunun səbəbi Mehmedin Konstantinopola hücum planları etməsi idi.			wiki	1	0
2889b86ba5506a342dd6926d7c22706bf31b8146da869b6535c98c15c411f989	Vilhelm ömrünün sonuna kimi Niderlandda yaşayır.			wiki	1	0
288a484d1ca91560ece02756d159a073a6704fc8124976358e6b1dbc93bb862d	Bu əskinaslar Fransa Mərkəzi Bankı tərəfindən çap edilmişdir.			wiki	1	0
288ad9bad46bfbb98d8ec4c3fd45c3cbdaf6aa4cc98bc9209109dbd99e0726c5	Kitabın tirajı həmin ili satılıb qurtarıb.			wiki	1	0
288e4141d31d4a0d8a72b459945375a6e7aae1b48136d4b2ea33ad28fa97677e	Atası musiqi idi.			wiki	1	0
288ebe37daba91ae1b59705ad16d45657cae144dcc234258ce14ead9000c326d	Rəvayətə görə ilk həndəsə Babilistan və Misirdə yaranmışdır.			wiki	1	0
288f041ebe05d24191f17ea8092431a7580c5fce70d9cfa97b12f2c1635a1093	Vyanada dəfn edilir.			wiki	1	0
288fd444919b6e30e93cd90792ea90b3f5059a48cb39684d6c7d5a0fba7e74ac	Xidməti dövründə nümunəvi zabit və savadlı həkim kimi hər kəsin rəğbətini qazanmışdır.			wiki	1	0
288fdc1ba5faae09aec9c06420660db35446906cfca3e06180a2f041c2f63169	Onlar əsasən balıqçılıq və kənd təsərrüfatı ilə məşğul olurlar.			wiki	1	0
2890c98b7481a25355008bb73c5e5d78052beb9662f0ae577f03629c349154d9	Bəzi qazma zamanı qiymətli sikkələr belə tapıldığı olub.			wiki	1	0
2892135376d98d0a5bd802752a2a936eaae491724c01dd7c1a689c0997a767e0	Onu ancaq qocalar oynayırlar.			wiki	1	0
289263bce29e89213728dcbffc5a5b5d9eac9a8da6c8b1391c5ff176e0cbab71	Azərbaycan dilində danışırlar.			wiki	1	0
2892670e9698b3d0c3ba4447661c98611bc32bea6466bd4d9fb41eee40b500e8	Üç yaşında atasını itirib.			wiki	1	0
28940dd85d9cfad5e47fc57bfa60c649db7316a57faa827f1a84969f0bf1bec1	Azərbaycan toponimiyasında bu tayfanın məskunlaşması nəticəsində yaranmış bir sıra toponimlər vardır.			wiki	1	0
28953c0a41dd1a2881d0da357f83a7fe2c695d210f771c35b4a3450c11316198	O Xilafət hərəkatının bütün mərhələlərində fəal olmuşdur.			wiki	1	0
28964be5d5ff94804c8d7b0f8d1e1b2c8c69792bf340baba664f8d78b75b2b61	Zəif daşqınlar kütləvi aclığa səbəb olurdu.			wiki	1	0
2896f4cb5678fac507da741a6a42163d85c57028d082322e91f0970df99a3810	Vokal sənətində ilk dərslərini həmin məktəbdə almağa başladı.			wiki	1	0
2897dcca23c4be85a84ec21b6a9498b8998e360aeea1a5f12165e4f25d3e9671	Proqramın mənimsənilməsi akademik proqramların öyrənilməsi üçün universitetə daxil olmağa imkan yaradır.			wiki	1	0
28986f0f35181d5b95564c1aef41908d7d06603f5aadb9b241fa4ae713ffc0b7	Kəpənəyi işığa çox zəif sürətdə iyunda uçur.			wiki	1	0
289968edef6f22ef5c8efcb4d4fc4127ba8167f67732e8c7e5ee604e97960267	Sonralar Cənubi Florida Universiteti basketbol komandasında da məşqçi olmuşdur.			wiki	1	0
289992c1d60dc819434b03c38a31556a5cdf9a67894c3dd4886b59019995ab21	Bu dövrdən sonra faktiki olaraq qərbli müəllimlər fakültədə işə başladılar.			wiki	1	0
2899eb0788ac4089493852a784d05d73855a0ca8b698076b1ac97b0b663cdf46	Səmada bir yol kimi görünən qalaktika.			wiki	1	0
289a779bc7883111bf8019ece5be02204f480f35548cfe7fdf2d314da8253a9e	"Onlar üçün yer üzündə tək bir ""nur"" qaynağı belə yoxdur."			wiki	1	0
289ad527c4dfc8927137c1d8c4ef7321662a8fb68b206e685a4ab4b7c8086c28	Xalçanın ara sahəsinin kompozisiyası bir neçə böyük altıbucaqlı uzunsov göllərdən ibarətdir.			wiki	1	0
289b5be22efbcd7e7882fb32ef178a3767068302289017a5c4dbf8d56356ffee	Qışlayan və ötüb keçən quşdur.			wiki	1	0
289c7a09d770519c36074cfb561af42cb5a2aac145f6f690db67ddfa37ea44fc	Balıqların qida və inkubasiya obyekti kimi əhəmiyyət kəsb edir.			wiki	1	0
289cb7c5b8d3c77742844ec1473e2a603f4e456dfd6a530db631317d9f5c2bb1	Film klassik musiqidən istifadə olunan saundtrek ilə də diqqət çəkir.			wiki	1	0
289d286de150534df0457b670d46766117a6742eba44b4e609fc7ca81fe5f27e	Ərazidə qoruq yaradılmışdır.			wiki	1	0
289f3816c33a579a5482260e830747e800b466b4b9416f2603492330a1acd987	Digər texniki ali məktəblərdən fərqli olaraq universitet zəngin tədris vəsaitləri təqdim edir.			wiki	1	0
28a02a18dabf43a0a47579257ba4215ef563153e963500dde17062df529ea19d	Adanın mərkəzində Bob adlı göl vardır.			wiki	1	0
28a24fb2cc3fce5dd2ea3ddf0851cfdde206cdaee87e816e72ef730b77eaed37	Ancaq faktiki olaraq burada Uşaq Yaradıcılıq Evi yerləşirdi.			wiki	1	0
28a2744cd65bbe2cb904c6438ba0b4635478f1b1e9a9ec4f06e7127bbda80d29	Bir mərtəbəli bina zirzəmiyə belə sahibdir.			wiki	1	0
28a3476901eeb9f63ad54206799ceeedc8acd474a8c390ca9a2f75edca4087ff	Sədr buna niyə etiraz edir ki?			wiki	1	0
28a41dcbca306ccdf43623c5de195d925f4a6a089c9168675ffe6f5017382126	Stalinin bağ evi kimi tanınmışdır.			wiki	1	0
28a4555875b3a4f5ba83a84434c6999313a5f630ac09d6ecf40e95a4e91c6e44	Universitetin zəngin kitabxanası müxtəlif istiqamətlər üzrə tədqiqatlar aparmağa geniş imkanlar yaradır.			wiki	1	0
28a4a82c108a91394a6fc64118f887e679025f3975e0f36c9810d81430b5997c	Hazırda Flora pavilyonu Luvr muzeyinin tərkibinə daxildir.			wiki	1	0
28a50e5c1bc2170be9d9a9fcbb18e50b7b1635031b605231a48982a21ea79716	Dostlarından aldığı maliyyə vəsaiti hesabına bir il müddətinə fasiləsiz yazmağa başladı.			wiki	1	0
28a5cf95da16a817eb983d238e266e40f6601c29d4541523f41a81a81cb6cc53	Bir müddət Kocaeli Universitetində Fəlsəfə fakültəsinin dekanı oldu.			wiki	1	0
28a756b73203c0b35b087c005b087ae94da67fbc0c8a955770b9548a050acbd0	Adı da məhz buradan götürülmüşdür.			wiki	1	0
28a76d33884a4dee2520eaa8e4fdd1aa99ef2d7ca75b3cee2601e458f0770912	Bütün bunlarla azsaylı muzey əməkdaşları mübarizə aparmalı idilər.			wiki	1	0
28a81032d798fa61df12e13fd8119343b17de13af46172e9bd15510baddbd385	İndiyə qədər həmin kitablardan aşağıdakılar nəşr olunmuşdur.			wiki	1	0
28a84b7ddc40726ea7027fe320593d1191f2ce325a483c87af4a426cde20f09b	Braziliyada qəhvə ağaclarının beynəlxalq əhəmiyyətli plantasiyaları vardır.			wiki	1	0
28a9236ef73fd5dd1ee223752b163554775b8c1a1132d2692a81e63c57fab9a6	Marağa Universitetində min nəfərdən çox tələbə təhsil alır.			wiki	1	0
28a9db1028ff8a97350c2d1d64e06d90540b8c93ed45b7f48d7854a239ee650b	Mahnı eyniadlı albomdan olan ilk sinqldır.			wiki	1	0
28aa00ec409d81309191555cce07476b988f61d785bbfbbc2cffd6e3934ba847	Qiymətli bitki olduğu üçün Azərbaycanın əksər rayonlarında çoxdan bəri becərilir.			wiki	1	0
28aab9096b71cd9f0b5f931c2a3d7baa8f039bd52c0e4373573f204c0a689d97	Azərbaycan Kənd Təsərrüfatı İnstitutunu bitirmişdi.			wiki	1	0
28abcdb4fd097f81b9539f7bfaec59e47e40fa1a0d43545bf00948fd6c092fbe	Lakin hüquqi dövləti tərənnüm edən müxtəlif təlimlər Yeni dövrdə formalaşmağa başlamışdır.			wiki	1	0
28aebd7fee0d13148ba622603919a8fdf3dabed424a3a251785d5bc57765fe8d	Vətəninə qayıdan kimi rayon daxili işlər şöbəsində işə girib.			wiki	1	0
28aef8e1374f5e7d805a28f39db6fdcef528314c9c4f820faa666c51f1f26870	Beləliklə Azərbaycan televiziyasında cizgi filmlərin müntəzəm istehsalının əsası qoyuldu.			wiki	1	0
28b01244848b0274a8228359f176ce05a867487b580c1b25968ad6e5085512fe	Buna Azərbaycanda heç ehtiyac da yox idi.			wiki	1	0
28b04805c39fecbeed0fe648c09674199e81ff802ecc1636cd81bb973ce67f1d	Aktyor Yusif Vəliyevin həyat yoldaşı olmuşdur.			wiki	1	0
28b0c7ad5706b004656ca9985f489e99badf93ac0a2c9238aed2a9604e6d8971	Ölkənin tam ortasında.			wiki	1	0
28b10f129393d45bbebd4ae588bb2b6a97888dae88d653051dbf37078c112107	Hava limanı bağlanmış və uçuşlar təhlükəsizlik məsələləri ilə əlaqədar dayandırılmışdır.			wiki	1	0
28b2cd336776794c665308aa42c193ee0f74ae6a3854feacc1e84db84491b811	Bir sıra elmi məqalələrin müəllifidir.			wiki	1	0
28b46e52a4902dde69e121299fca8826a98c3c30afa1206e5954fe159b69a622	Böyüklər üçün tamaşalarda bir çox kütləvi səhnələrdə rollar ifa etmişdir.			wiki	1	0
28b4e23db301f4b095c323736bb3ddbe18bcbc636c2bdfddb0f87c1ef02b3b6c	Hakimiyyətə gəlməmişdən əvvəl Anadolu valisi idi.			wiki	1	0
28b54fb62ea3c97b0250cde33e4d645f287ea90a79e3064421f49b2752f2ec8b	Əvvəllər adanı Vinsent adlandırırdılar.			wiki	1	0
28b5ff29e7cb2b78ab196cd217c0b9144473f4b0854e4bd4b40bfd44308f9364	Tələbələrin aldıqları təqaüd bu xərcləri tamamilə ödəyir.			wiki	1	0
28b6c3986f86b478ade18c75e4b0fbff316797a0905cce4d2cb8f0547ce7bf05	Ortasında olan eninə zolaq və kənarları tünd qəhvəyidir.			wiki	1	0
28b6d053e148b723c7de6f3a6bcda332c2055def80052c67ec0707fc1bae6f64	Sinə daşları düzbucaqlı prizma şəklində hazırlanmışdır.			wiki	1	0
28b723f6dbd193dec2a6e09fb531b138495ae4c9d6c0dbb7f609c63eb503c21c	Binanın giriş hissə bağça vardır.			wiki	1	0
